productId,currentTitle,detectedBrand,detectedModel,currentSpecsSummary,missingFields,confidenceLevel,researchRequired,recommendedAction,imageSearchQuery,uaePriceSearchQuery,ksaPriceSearchQuery,seoKeywordTarget
prod_import_xlsx_1776538003641_1,HP EliteBook 840 G3 Laptop,HP,EliteBook 840 G3,Core i5-6300U | 8GB | 256GB | 14-inch | Intel UHD Graphics | Windows 10 Pro | Refurbished,,low,model verification; image verification; UAE price verification; KSA price verification; content rewrite,Do not enrich yet. Resolve exact brand/model/specs from source documents before any catalog update.,HP EliteBook 840 G3 Laptop official product image white background,HP EliteBook 840 G3 Laptop UAE price refurbished,HP EliteBook 840 G3 Laptop Saudi Arabia price refurbished,HP EliteBook 840 G3 refurbished laptop UAE
prod_import_xlsx_1776538003641_322,Magnetic Holder,Generic,Magnetic Holder,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Magnetic Holder Accessory official product image white background,Magnetic Holder UAE price refurbished,Magnetic Holder Saudi Arabia price refurbished,Generic Magnetic Holder tablet UAE
prod_import_xlsx_1776538003641_323,Desk Stand,Generic,Desk Stand,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Desk Stand Accessory official product image white background,Desk Stand UAE price refurbished,Desk Stand Saudi Arabia price refurbished,Generic Desk Stand tablet UAE
prod_import_xlsx_1776538003641_324,Foldable Stand,Generic,Foldable Stand,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Foldable Stand Accessory official product image white background,Foldable Stand UAE price refurbished,Foldable Stand Saudi Arabia price refurbished,Generic Foldable Stand tablet UAE
prod_import_xlsx_1776538003641_325,Ring Holder,Generic,Ring Holder,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Ring Holder Accessory official product image white background,Ring Holder UAE price refurbished,Ring Holder Saudi Arabia price refurbished,Generic Ring Holder tablet UAE
prod_import_xlsx_1776538003641_326,Lazy Holder,Generic,Lazy Holder,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Lazy Holder Accessory official product image white background,Lazy Holder UAE price refurbished,Lazy Holder Saudi Arabia price refurbished,Generic Lazy Holder tablet UAE
prod_import_xlsx_1776538003641_327,Bike Phone Mount,Generic,Bike Phone Mount,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Bike Phone Mount Accessory official product image white background,Bike Phone Mount UAE price refurbished,Bike Phone Mount Saudi Arabia price refurbished,Generic Bike Phone Mount tablet UAE
prod_import_xlsx_1776538003641_328,Tripod Stand,Generic,Tripod Stand,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Tripod Stand Accessory official product image white background,Tripod Stand UAE price refurbished,Tripod Stand Saudi Arabia price refurbished,Generic Tripod Stand tablet UAE
prod_import_xlsx_1776538003641_329,Selfie Stick,Generic,Selfie Stick,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Selfie Stick Accessory official product image white background,Selfie Stick UAE price refurbished,Selfie Stick Saudi Arabia price refurbished,Generic Selfie Stick tablet UAE
prod_import_xlsx_1776538003641_330,Gimbal Stabilizer,Generic,Gimbal Stabilizer,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Gimbal Stabilizer Accessory official product image white background,Gimbal Stabilizer UAE price refurbished,Gimbal Stabilizer Saudi Arabia price refurbished,Generic Gimbal Stabilizer tablet UAE
prod_import_xlsx_1776538003641_331,Smart Watch,Generic,Smart Watch,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Smart Watch Accessory official product image white background,Smart Watch UAE price refurbished,Smart Watch Saudi Arabia price refurbished,Generic Smart Watch tablet UAE
prod_import_xlsx_1776538003641_332,Fitness Band,Generic,Fitness Band,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Fitness Band Accessory official product image white background,Fitness Band UAE price refurbished,Fitness Band Saudi Arabia price refurbished,Generic Fitness Band tablet UAE
prod_import_xlsx_1776538003641_333,Smart Ring,Generic,Smart Ring,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Smart Ring Accessory official product image white background,Smart Ring UAE price refurbished,Smart Ring Saudi Arabia price refurbished,Generic Smart Ring tablet UAE
prod_import_xlsx_1776538003641_334,Bluetooth Tracker,Generic,Bluetooth Tracker,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Bluetooth Tracker Accessory official product image white background,Bluetooth Tracker UAE price refurbished,Bluetooth Tracker Saudi Arabia price refurbished,Generic Bluetooth Tracker tablet UAE
prod_import_xlsx_1776538003641_335,Smart Glasses,Generic,Smart Glasses,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Smart Glasses Accessory official product image white background,Smart Glasses UAE price refurbished,Smart Glasses Saudi Arabia price refurbished,Generic Smart Glasses tablet UAE
prod_import_xlsx_1776538003641_336,Smart Camera,Generic,Smart Camera,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Smart Camera Accessory official product image white background,Smart Camera UAE price refurbished,Smart Camera Saudi Arabia price refurbished,Generic Smart Camera tablet UAE
prod_import_xlsx_1776538003641_337,VR Headset,Generic,VR Headset,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic VR Headset Accessory official product image white background,VR Headset UAE price refurbished,VR Headset Saudi Arabia price refurbished,Generic VR Headset tablet UAE
prod_import_xlsx_1776538003641_338,Streaming Device,Generic,Streaming Device,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Streaming Device Accessory official product image white background,Streaming Device UAE price refurbished,Streaming Device Saudi Arabia price refurbished,Generic Streaming Device tablet UAE
prod_import_xlsx_1776538003641_339,AI Smart Device,Generic,AI Smart Device,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic AI Smart Device Accessory official product image white background,AI Smart Device UAE price refurbished,AI Smart Device Saudi Arabia price refurbished,Generic AI Smart Device tablet UAE
prod_import_xlsx_1776538003641_340,Portable Monitor,Generic,Portable Monitor,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Portable Monitor Accessory official product image white background,Portable Monitor UAE price refurbished,Portable Monitor Saudi Arabia price refurbished,Generic Portable Monitor tablet UAE
prod_import_xlsx_1776538003641_341,Laptop Bag,Generic,Laptop Bag,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Laptop Bag Accessory official product image white background,Laptop Bag UAE price refurbished,Laptop Bag Saudi Arabia price refurbished,Generic Laptop Bag tablet UAE
prod_import_xlsx_1776538003641_342,Laptop Sleeve,Generic,Laptop Sleeve,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Laptop Sleeve Accessory official product image white background,Laptop Sleeve UAE price refurbished,Laptop Sleeve Saudi Arabia price refurbished,Generic Laptop Sleeve tablet UAE
prod_import_xlsx_1776538003641_343,Wireless Mouse,Generic,Wireless Mouse,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Wireless Mouse Accessory official product image white background,Wireless Mouse UAE price refurbished,Wireless Mouse Saudi Arabia price refurbished,Generic Wireless Mouse tablet UAE
prod_import_xlsx_1776538003641_344,Keyboard,Generic,Keyboard,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Keyboard Accessory official product image white background,Keyboard UAE price refurbished,Keyboard Saudi Arabia price refurbished,Generic Keyboard tablet UAE
prod_import_xlsx_1776538003641_345,Cooling Pad,Generic,Cooling Pad,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Cooling Pad Accessory official product image white background,Cooling Pad UAE price refurbished,Cooling Pad Saudi Arabia price refurbished,Generic Cooling Pad tablet UAE
prod_import_xlsx_1776538003641_346,Laptop Stand,Generic,Laptop Stand,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Laptop Stand Accessory official product image white background,Laptop Stand UAE price refurbished,Laptop Stand Saudi Arabia price refurbished,Generic Laptop Stand tablet UAE
prod_import_xlsx_1776538003641_347,USB Hub,Generic,USB Hub,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic USB Hub Accessory official product image white background,USB Hub UAE price refurbished,USB Hub Saudi Arabia price refurbished,Generic USB Hub tablet UAE
prod_import_xlsx_1776538003641_348,Docking Station,Generic,Docking Station,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Docking Station Accessory official product image white background,Docking Station UAE price refurbished,Docking Station Saudi Arabia price refurbished,Generic Docking Station tablet UAE
prod_import_xlsx_1776538003641_349,External SSD,Generic,External SSD,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic External SSD Accessory official product image white background,External SSD UAE price refurbished,External SSD Saudi Arabia price refurbished,Generic External SSD tablet UAE
prod_import_xlsx_1776538003641_350,External Hard Drive,Generic,External Hard Drive,N/A | N/A | N/A | N/A | N/A | Universal | New,,low,model verification; image verification; UAE price verification; KSA price verification,"Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic External Hard Drive Accessory official product image white background,External Hard Drive UAE price refurbished,External Hard Drive Saudi Arabia price refurbished,Generic External Hard Drive tablet UAE
prod_import_bundle2_1776543525241_50,HP 15 Ryzen 5 (latest models) Laptop (New),HP,15 Ryzen 5 (latest models),New,processor; ram; storage; screen size; operating system,low,"model verification; processor, ram, storage, screen size, operating system verification; image verification; UAE price verification; KSA price verification",Do not enrich yet. Resolve exact brand/model/specs from source documents before any catalog update.,HP 15 Ryzen 5 (latest models) Modern HP official product image white background,HP 15 Ryzen 5 (latest models) Laptop (New) UAE price refurbished,HP 15 Ryzen 5 (latest models) Laptop (New) Saudi Arabia price refurbished,HP 15 Ryzen 5 (latest models) refurbished laptop UAE
prod_import_bundle2_1776543525241_151,"Apple MacBook Pro 13-inch (2016) A1706 – Core i7 3.3GHz, 16GB RAM, 256GB SSD, Silver (Refurbished)",Apple,A1706,Core i7 3.3GHz | 16GB | 256GB SSD | 13.3-inch | Refurbished,operating system,low,model verification; operating system verification; image verification; UAE price verification; KSA price verification; content rewrite,Do not enrich yet. Resolve exact brand/model/specs from source documents before any catalog update.,Apple A1706 MacBook Pro official product image white background,"Apple MacBook Pro 13-inch (2016) A1706 – Core i7 3.3GHz, 16GB RAM, 256GB SSD, Silver (Refurbished) UAE price refurbished","Apple MacBook Pro 13-inch (2016) A1706 – Core i7 3.3GHz, 16GB RAM, 256GB SSD, Silver (Refurbished) Saudi Arabia price refurbished",Apple A1706 refurbished laptop UAE
prod_import_bundle2_1776543525241_152,"Apple MacBook Pro 13-inch (2020) M1, 8GB RAM, 256GB SSD, Silver, Arabic/English Keyboard (Renewed)",Apple,A2338,M1 | 8GB | 256GB SSD | 13.3-inch | Renewed,operating system,low,model verification; operating system verification; image verification; UAE price verification; KSA price verification; content rewrite,Do not enrich yet. Resolve exact brand/model/specs from source documents before any catalog update.,Apple A2338 MacBook Pro official product image white background,"Apple MacBook Pro 13-inch (2020) M1, 8GB RAM, 256GB SSD, Silver, Arabic/English Keyboard (Renewed) UAE price refurbished","Apple MacBook Pro 13-inch (2020) M1, 8GB RAM, 256GB SSD, Silver, Arabic/English Keyboard (Renewed) Saudi Arabia price refurbished",Apple A2338 refurbished laptop UAE
prod_import_bundle2_1776543525241_153,"Apple MacBook Pro 13-inch (2019) A1989 – Core i5 2.4GHz, 16GB RAM, 256GB SSD, Touch Bar, Silver (Refurbished)",Apple,A1989,Core i5 2.4GHz | 16GB | 256GB SSD | 13.3-inch | Refurbished,operating system,low,model verification; operating system verification; image verification; UAE price verification; KSA price verification; content rewrite,Do not enrich yet. Resolve exact brand/model/specs from source documents before any catalog update.,Apple A1989 MacBook Pro official product image white background,"Apple MacBook Pro 13-inch (2019) A1989 – Core i5 2.4GHz, 16GB RAM, 256GB SSD, Touch Bar, Silver (Refurbished) UAE price refurbished","Apple MacBook Pro 13-inch (2019) A1989 – Core i5 2.4GHz, 16GB RAM, 256GB SSD, Touch Bar, Silver (Refurbished) Saudi Arabia price refurbished",Apple A1989 refurbished laptop UAE
prod_import_bundle2_1776543525241_154,"Apple MacBook Air 13-inch (2020) M1 – 8GB RAM, 256GB SSD, Space Grey (Renewed)",Apple,A2337,M1 | 8GB | 256GB SSD | 13.3-inch | Renewed,operating system,low,model verification; operating system verification; image verification; UAE price verification; KSA price verification; content rewrite,Do not enrich yet. Resolve exact brand/model/specs from source documents before any catalog update.,Apple A2337 MacBook Air official product image white background,"Apple MacBook Air 13-inch (2020) M1 – 8GB RAM, 256GB SSD, Space Grey (Renewed) UAE price refurbished","Apple MacBook Air 13-inch (2020) M1 – 8GB RAM, 256GB SSD, Space Grey (Renewed) Saudi Arabia price refurbished",Apple A2337 refurbished laptop UAE
prod_import_bundle2_1776543525241_155,Apple iPhone XR (Refurbished),Apple,iPhone XR,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone XR iPhone official product image white background,Apple iPhone XR (Refurbished) UAE price refurbished,Apple iPhone XR (Refurbished) Saudi Arabia price refurbished,Apple iPhone XR UAE
prod_import_bundle2_1776543525241_156,Apple iPhone XR (128GB) (Refurbished),Apple,iPhone XR (128GB),Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone XR (128GB) iPhone official product image white background,Apple iPhone XR (128GB) (Refurbished) UAE price refurbished,Apple iPhone XR (128GB) (Refurbished) Saudi Arabia price refurbished,Apple iPhone XR (128GB) UAE
prod_import_bundle2_1776543525241_157,Apple iPhone XS (Refurbished),Apple,iPhone XS,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone XS iPhone official product image white background,Apple iPhone XS (Refurbished) UAE price refurbished,Apple iPhone XS (Refurbished) Saudi Arabia price refurbished,Apple iPhone XS UAE
prod_import_bundle2_1776543525241_158,Apple iPhone XS Max (Refurbished),Apple,iPhone XS Max,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone XS Max iPhone official product image white background,Apple iPhone XS Max (Refurbished) UAE price refurbished,Apple iPhone XS Max (Refurbished) Saudi Arabia price refurbished,Apple iPhone XS Max UAE
prod_import_bundle2_1776543525241_159,Apple iPhone 11 (Refurbished),Apple,iPhone 11,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 11 iPhone official product image white background,Apple iPhone 11 (Refurbished) UAE price refurbished,Apple iPhone 11 (Refurbished) Saudi Arabia price refurbished,Apple iPhone 11 UAE
prod_import_bundle2_1776543525241_160,Apple iPhone 11 (128GB) (Refurbished),Apple,iPhone 11 (128GB),Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 11 (128GB) iPhone official product image white background,Apple iPhone 11 (128GB) (Refurbished) UAE price refurbished,Apple iPhone 11 (128GB) (Refurbished) Saudi Arabia price refurbished,Apple iPhone 11 (128GB) UAE
prod_import_bundle2_1776543525241_161,Apple iPhone 11 Pro (Refurbished),Apple,iPhone 11 Pro,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 11 Pro iPhone official product image white background,Apple iPhone 11 Pro (Refurbished) UAE price refurbished,Apple iPhone 11 Pro (Refurbished) Saudi Arabia price refurbished,Apple iPhone 11 Pro UAE
prod_import_bundle2_1776543525241_162,Apple iPhone 11 Pro Max (Refurbished),Apple,iPhone 11 Pro Max,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 11 Pro Max iPhone official product image white background,Apple iPhone 11 Pro Max (Refurbished) UAE price refurbished,Apple iPhone 11 Pro Max (Refurbished) Saudi Arabia price refurbished,Apple iPhone 11 Pro Max UAE
prod_import_bundle2_1776543525241_163,Apple iPhone 12 (Refurbished),Apple,iPhone 12,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 12 iPhone official product image white background,Apple iPhone 12 (Refurbished) UAE price refurbished,Apple iPhone 12 (Refurbished) Saudi Arabia price refurbished,Apple iPhone 12 UAE
prod_import_bundle2_1776543525241_164,Apple iPhone 12 Mini (Refurbished),Apple,iPhone 12 Mini,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 12 Mini iPhone official product image white background,Apple iPhone 12 Mini (Refurbished) UAE price refurbished,Apple iPhone 12 Mini (Refurbished) Saudi Arabia price refurbished,Apple iPhone 12 Mini UAE
prod_import_bundle2_1776543525241_165,Apple iPhone 12 Pro (Refurbished),Apple,iPhone 12 Pro,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 12 Pro iPhone official product image white background,Apple iPhone 12 Pro (Refurbished) UAE price refurbished,Apple iPhone 12 Pro (Refurbished) Saudi Arabia price refurbished,Apple iPhone 12 Pro UAE
prod_import_bundle2_1776543525241_166,Apple iPhone 12 Pro Max (Refurbished),Apple,iPhone 12 Pro Max,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 12 Pro Max iPhone official product image white background,Apple iPhone 12 Pro Max (Refurbished) UAE price refurbished,Apple iPhone 12 Pro Max (Refurbished) Saudi Arabia price refurbished,Apple iPhone 12 Pro Max UAE
prod_import_bundle2_1776543525241_167,Apple iPhone 13 (Refurbished),Apple,iPhone 13,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 13 iPhone official product image white background,Apple iPhone 13 (Refurbished) UAE price refurbished,Apple iPhone 13 (Refurbished) Saudi Arabia price refurbished,Apple iPhone 13 UAE
prod_import_bundle2_1776543525241_168,Apple iPhone 13 Mini (Refurbished),Apple,iPhone 13 Mini,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 13 Mini iPhone official product image white background,Apple iPhone 13 Mini (Refurbished) UAE price refurbished,Apple iPhone 13 Mini (Refurbished) Saudi Arabia price refurbished,Apple iPhone 13 Mini UAE
prod_import_bundle2_1776543525241_169,Apple iPhone 13 Pro (Refurbished),Apple,iPhone 13 Pro,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 13 Pro iPhone official product image white background,Apple iPhone 13 Pro (Refurbished) UAE price refurbished,Apple iPhone 13 Pro (Refurbished) Saudi Arabia price refurbished,Apple iPhone 13 Pro UAE
prod_import_bundle2_1776543525241_170,Apple iPhone 13 Pro Max (Refurbished),Apple,iPhone 13 Pro Max,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 13 Pro Max iPhone official product image white background,Apple iPhone 13 Pro Max (Refurbished) UAE price refurbished,Apple iPhone 13 Pro Max (Refurbished) Saudi Arabia price refurbished,Apple iPhone 13 Pro Max UAE
prod_import_bundle2_1776543525241_171,Apple iPhone 14 (Refurbished),Apple,iPhone 14,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 14 iPhone official product image white background,Apple iPhone 14 (Refurbished) UAE price refurbished,Apple iPhone 14 (Refurbished) Saudi Arabia price refurbished,Apple iPhone 14 UAE
prod_import_bundle2_1776543525241_172,Apple iPhone 14 Plus (Refurbished),Apple,iPhone 14 Plus,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 14 Plus iPhone official product image white background,Apple iPhone 14 Plus (Refurbished) UAE price refurbished,Apple iPhone 14 Plus (Refurbished) Saudi Arabia price refurbished,Apple iPhone 14 Plus UAE
prod_import_bundle2_1776543525241_173,Apple iPhone 14 Pro (Refurbished),Apple,iPhone 14 Pro,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 14 Pro iPhone official product image white background,Apple iPhone 14 Pro (Refurbished) UAE price refurbished,Apple iPhone 14 Pro (Refurbished) Saudi Arabia price refurbished,Apple iPhone 14 Pro UAE
prod_import_bundle2_1776543525241_174,Apple iPhone 14 Pro Max (Refurbished),Apple,iPhone 14 Pro Max,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 14 Pro Max iPhone official product image white background,Apple iPhone 14 Pro Max (Refurbished) UAE price refurbished,Apple iPhone 14 Pro Max (Refurbished) Saudi Arabia price refurbished,Apple iPhone 14 Pro Max UAE
prod_import_bundle2_1776543525241_175,Apple iPhone 15,Apple,iPhone 15,New,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 15 iPhone official product image white background,Apple iPhone 15 UAE price refurbished,Apple iPhone 15 Saudi Arabia price refurbished,Apple iPhone 15 UAE
prod_import_bundle2_1776543525241_176,Apple iPhone 15 Plus,Apple,iPhone 15 Plus,New,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 15 Plus iPhone official product image white background,Apple iPhone 15 Plus UAE price refurbished,Apple iPhone 15 Plus Saudi Arabia price refurbished,Apple iPhone 15 Plus UAE
prod_import_bundle2_1776543525241_177,Apple iPhone 15 Pro,Apple,iPhone 15 Pro,New,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 15 Pro iPhone official product image white background,Apple iPhone 15 Pro UAE price refurbished,Apple iPhone 15 Pro Saudi Arabia price refurbished,Apple iPhone 15 Pro UAE
prod_import_bundle2_1776543525241_178,Apple iPhone 15 Pro Max,Apple,iPhone 15 Pro Max,New,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 15 Pro Max iPhone official product image white background,Apple iPhone 15 Pro Max UAE price refurbished,Apple iPhone 15 Pro Max Saudi Arabia price refurbished,Apple iPhone 15 Pro Max UAE
prod_import_bundle2_1776543525241_179,Apple iPhone 16,Apple,iPhone 16,New,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 16 iPhone official product image white background,Apple iPhone 16 UAE price refurbished,Apple iPhone 16 Saudi Arabia price refurbished,Apple iPhone 16 UAE
